year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state_cd,Region,Division,State
2024,11,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",59,20,6.31,0.76,3.99,0,8.93,0,0,1766,1024,13,162,0,567,SD,Midwest,West North Central,South Dakota
2024,11,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",90,16,7.05,0.77,1.89,0.16,6.13,0,0,1408,725,206,97,29,351,WA,West,Pacific,Washington
2024,11,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",193,39,18.07,0.81,7.66,0,12.45,1,0,2837,1163,13,247,0,1414,MI,Midwest,East North Central,Michigan
2024,11,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",58,14,3.35,1.4,2.09,0,7.17,1,0,1113,160,297,102,0,554,NC,South,South Atlantic,North Carolina
2024,11,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",83,20,7.47,0.5,4.13,0,7.9,1,0,984,353,65,164,0,402,SC,South,South Atlantic,South Carolina
2024,11,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",179,20,9.03,0.9,7.42,0,2.65,0,0,1682,762,199,267,0,454,HI,West,Pacific,Hawaii
2024,11,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",9,3,1.78,0,0.22,0,1,0,0,112,37,0,4,0,71,AL,South,East South Central,Alabama
2024,11,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",61,13,4.95,0.71,1.24,0,6.1,2,0,571,141,51,40,0,339,DC,South,South Atlantic,District of Columbia
2024,11,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",567,111,44.56,2.02,23.37,0,41.05,8,1,7194,3032,153,1058,0,2951,TX,South,West South Central,Texas
2024,11,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",32,14,1.79,1.36,4.07,0,6.77,0,0,2115,224,748,266,0,877,KS,Midwest,West North Central,Kansas
2024,11,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",85,19,8.6,0,1.86,0,8.53,0,0,791,453,0,73,0,265,NC,South,South Atlantic,North Carolina
2024,11,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",487,75,27.06,0.79,20.3,0,26.86,1,0,3879,1121,19,795,0,1944,IN,Midwest,East North Central,Indiana
2024,11,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",27,6,2.18,0,1.31,0,2.51,1,1,472,101,0,112,0,259,WY,West,Mountain,Wyoming
2024,11,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",544,92,36.06,0.69,18.55,0,36.7,1,0,5250,1725,84,597,0,2844,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1169,155,65.58,0.55,37.25,0.56,51.06,5,2,10475,4247,38,1533,9,4648,NY,Northeast,Mid-Atlantic,New York
2024,11,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60,9,3.15,0,3.88,0,1.96,0,0,568,212,0,155,0,201,HI,West,Pacific,Hawaii
2024,11,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1200,254,75.81,6.29,95.26,1,75.65,8,0,13547,3831,531,3233,38,5914,NV,West,Mountain,Nevada
2024,11,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2446,364,124.45,6.86,130,2.58,100.11,7,1,21510,7298,503,3788,69,9852,CA,West,Pacific,California
2024,11,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",56,19,10.42,0.38,3,0,5.19,2,0,3856,2777,45,237,0,797,TX,South,West South Central,Texas
2024,11,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",66,8,2.67,1,0.97,0,3.36,0,0,507,224,36,39,0,208,KY,South,East South Central,Kentucky
2024,11,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1427,281,81.84,4,96.2,2.32,96.65,9,3,15470,5218,262,3457,106,6427,NY,Northeast,Mid-Atlantic,New York
2024,11,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",60,4,3.85,0,0.03,0,0.13,0,0,259,248,0,2,0,9,HI,West,Pacific,Hawaii
2024,11,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",33,7,1.49,0.35,3.13,0,2.04,1,0,934,458,14,122,0,340,AR,South,West South Central,Arkansas
2024,11,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",477,70,26.42,2.44,8.42,0,32.72,5,0,4889,1789,197,395,0,2508,MO,Midwest,West North Central,Missouri
2024,11,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1477,222,79.73,3.68,40.04,1.32,97.22,7,1,11895,4272,165,1176,87,6195,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",80,22,11.39,0,2.1,0.11,8.4,0,0,1594,769,0,98,4,723,PA,Northeast,Mid-Atlantic,Pennsylvania
2024,11,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",360,79,30.06,1.95,15.47,1.53,29.99,2,0,5265,1820,650,542,65,2188,TN,South,East South Central,Tennessee
2024,11,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",144,45,18.98,1.38,2.98,0.48,21.18,2,0,3154,1327,63,117,61,1586,TX,South,West South Central,Texas
2024,11,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5009,595,225.28,11.92,154.39,3.04,200.37,6,3,44793,18859,1552,5099,293,18990,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",228,56,25.19,2.49,7.43,0,20.89,2,0,4559,1945,196,359,0,2059,WI,Midwest,East North Central,Wisconsin
2024,11,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",25,5,1.7,0,2.03,0,1.27,0,0,369,74,0,58,0,237,CA,West,Pacific,California
2024,11,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",181,45,18.34,1.11,4.97,0,20.59,1,0,2509,1193,51,188,0,1077,WI,Midwest,East North Central,Wisconsin
2024,11,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",4,1,0.21,0,0.01,0,0.78,0,0,161,34,0,1,0,126,MT,West,Mountain,Montana
2024,11,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",419,67,20.31,0.37,11.25,0,35.06,2,0,4222,1072,12,379,0,2759,MN,Midwest,West North Central,Minnesota
2024,11,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",597,92,34.37,0.75,13.84,0.19,42.85,6,0,5220,2107,20,422,6,2665,LA,South,West South Central,Louisiana
2024,11,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",29,5,1.72,0,0.15,0,3.13,1,0,763,173,0,13,0,577,CO,West,Mountain,Colorado
2024,11,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",106,18,10.32,0,1.55,0,6.13,0,0,1063,553,0,42,0,468,SC,South,South Atlantic,South Carolina
2024,11,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",90,13,4.92,0,8.08,0,0,0,0,439,203,0,236,0,0,HI,West,Pacific,Hawaii
2024,11,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",244,63,21.77,1.63,8.31,0,31.29,3,0,4004,1134,211,415,0,2244,OK,South,West South Central,Oklahoma
2024,11,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",234,45,16.96,0.96,3.07,0,24.01,1,0,3429,1034,240,148,0,2007,NE,Midwest,West North Central,Nebraska
2024,11,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",292,62,26.11,1.25,13.78,0,20.87,4,0,3327,1363,56,540,0,1368,CA,West,Pacific,California
2024,11,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3683,471,151.93,5.74,138.71,3.92,170.7,5,1,35916,13265,318,4381,202,17750,IL,Midwest,East North Central,Illinois
2024,11,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",190,30,13.37,0,4.63,0,12,2,0,2345,1334,0,178,0,833,VA,South,South Atlantic,Virginia
2024,11,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",547,91,28.55,0,29.46,0,32.99,3,0,4861,1602,0,982,0,2277,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,PDX,"Portland, OR: Portland International",298,67,23.75,1.03,15.48,0,26.74,3,1,4702,2559,94,459,0,1590,OR,West,Pacific,Oregon
2024,11,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3430,517,187.1,9.43,153.12,0,167.35,2,1,37697,15565,467,5031,0,16634,PA,Northeast,Mid-Atlantic,Pennsylvania
2024,11,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4728,620,216.67,9.21,191.09,1.56,201.47,12,3,54879,23018,406,5385,99,25971,AZ,West,Mountain,Arizona
2024,11,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",391,72,28.2,0.24,6.53,0,37.03,2,1,5566,1746,32,190,0,3598,PA,Northeast,Mid-Atlantic,Pennsylvania
2024,11,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",111,28,9.08,2.82,4.41,0,11.69,1,0,1482,406,282,128,0,666,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",163,28,6.45,2.45,11.29,0,7.82,2,0,1588,461,373,374,0,380,CA,West,Pacific,California
2024,11,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",159,24,10.42,0,5.06,0,8.52,0,0,1007,374,0,132,0,501,RI,Northeast,New England,Rhode Island
2024,11,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",82,15,6.77,0,3.08,0.68,4.47,0,0,926,373,0,170,17,366,ME,Northeast,New England,Maine
2024,11,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",801,143,57.51,1.12,25.57,0.05,58.76,1,0,7913,3423,124,916,1,3449,NC,South,South Atlantic,North Carolina
2024,11,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",302,47,22.19,0.74,7.36,0,16.71,1,0,2413,1202,18,203,0,990,VA,South,South Atlantic,Virginia
2024,11,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",162,36,8.93,2.15,7.62,0,17.31,0,3,1678,350,99,229,0,1000,NV,West,Mountain,Nevada
2024,11,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",82,14,6.28,0,2.53,0,5.19,0,0,639,292,0,64,0,283,NY,Northeast,Mid-Atlantic,New York
2024,11,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",451,62,18.71,0.15,16.76,0,26.39,2,0,3574,796,14,567,0,2197,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",748,140,38.22,4.79,52.8,0,44.19,4,0,9072,3754,274,2078,0,2966,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",657,122,49.09,3.05,16.9,0.56,52.4,11,4,6446,2114,236,512,17,3567,TX,South,West South Central,Texas
2024,11,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",145,41,13.21,0.29,8.45,0,19.04,2,1,2814,1142,10,228,0,1434,GA,South,South Atlantic,Georgia
2024,11,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",83,14,5.55,0,2.78,0,5.67,0,2,758,150,0,126,0,482,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SBN,"South Bend, IN: South Bend International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IN,Midwest,East North Central,Indiana
2024,11,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",76,11,2.43,0,2.92,0,5.65,0,1,1048,286,0,125,0,637,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",209,44,16.41,1.27,8.95,0,17.38,0,0,2873,1206,112,345,0,1210,KY,South,East South Central,Kentucky
2024,11,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",372,60,22.71,5,19.51,0,12.78,3,1,3436,927,943,707,0,859,WA,West,Pacific,Washington
2024,11,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",919,286,60.12,2.5,173.73,0.4,49.25,5,2,16204,3426,210,9025,10,3533,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",113,21,7.75,1.54,7.68,0,4.02,3,1,1181,502,131,232,0,316,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",256,60,22.15,3.54,9.06,0,25.24,6,0,3285,1329,455,336,0,1165,UT,West,Mountain,Utah
2024,11,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",296,60,21.95,0.92,16.04,0,21.09,3,0,2917,1148,34,610,0,1125,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",486,71,30.08,2.48,21.1,0.62,16.71,4,1,4330,1818,239,785,48,1440,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",219,22,9.75,1.65,5.25,0,5.35,1,0,1591,623,377,214,0,377,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",530,97,31,3,23.56,0.65,38.79,2,0,6278,1660,526,825,36,3231,MO,Midwest,West North Central,Missouri
2024,11,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",4,3,0.85,0.28,0.68,0,1.19,0,0,411,91,57,78,0,185,CA,West,Pacific,California
2024,11,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",128,35,15.57,0,5.46,0,13.97,0,0,1642,747,0,153,0,742,NY,Northeast,Mid-Atlantic,New York
2024,11,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1062,177,67.7,1.55,39.05,0.79,67.9,3,0,10026,3800,231,1300,23,4672,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",249,46,18.49,0.91,11.21,0,15.4,5,1,3027,1360,61,499,0,1107,OK,South,West South Central,Oklahoma
2024,11,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",272,63,24.88,0.32,16.53,0,21.27,5,0,3576,1530,20,640,0,1386,AZ,West,Mountain,Arizona
2024,11,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",89,22,6.09,0.57,9.8,0,5.54,2,0,1070,345,36,392,0,297,TN,South,East South Central,Tennessee
2024,11,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",94,17,11.14,0.68,2.1,0,3.08,1,0,1494,988,56,99,0,351,FL,South,South Atlantic,Florida
2024,11,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",112,21,8.08,0.23,3.22,0,9.46,1,0,2039,900,35,264,0,840,AR,South,West South Central,Arkansas
2024,11,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",50,12,0.7,0,4.46,0,6.84,0,0,395,21,0,128,0,246,NM,West,Mountain,New Mexico
2024,11,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",9,2,1,0,1,0,0,1,0,94,77,0,17,0,0,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",58,6,1,0.16,0.77,0,4.07,5,0,223,46,11,35,0,131,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",940,175,41.65,6.83,72.6,3,50.92,11,0,7670,2320,248,2412,88,2602,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",136,32,9.59,1,16.25,0,5.16,0,0,1151,355,42,598,0,156,GA,South,South Atlantic,Georgia
2024,11,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",246,33,5.55,1,20.25,0,6.19,1,2,1539,508,64,576,0,391,TX,South,West South Central,Texas
2024,11,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",58,3,0,0,2.06,0,0.94,2,0,120,0,0,42,0,78,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",88,15,4.95,0,6.4,0,3.65,0,0,479,164,0,171,0,144,TN,South,East South Central,Tennessee
2024,11,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",60,11,2,0.57,1.02,0,7.41,0,0,274,34,16,24,0,200,ID,West,Mountain,Idaho
2024,11,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",174,21,3.13,0,12.85,0,5.03,0,0,826,201,0,497,0,128,MA,Northeast,New England,Massachusetts
2024,11,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",29,7,2.64,0,1.12,0,3.24,2,0,280,126,0,28,0,126,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",214,36,9.6,0.03,14.73,0,11.64,1,0,2214,983,1,584,0,646,CA,West,Pacific,California
2024,11,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",50,4,1.6,0,0.96,0,1.44,0,0,110,40,0,30,0,40,MD,South,South Atlantic,Maryland
2024,11,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MT,West,Mountain,Montana
2024,11,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",58,5,1,0,1,0,3,0,2,232,58,0,20,0,154,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",26,4,1.18,0,0.66,0,2.16,0,0,143,62,0,22,0,59,SC,South,South Atlantic,South Carolina
2024,11,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",26,2,0,0,0.61,0,1.39,0,0,50,0,0,11,0,39,OH,Midwest,East North Central,Ohio
2024,11,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",30,2,1.79,0,0.21,0,0,1,0,71,64,0,7,0,0,OH,Midwest,East North Central,Ohio
2024,11,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",29,4,0.35,0,1.03,0,2.62,0,0,110,6,0,24,0,80,OH,Midwest,East North Central,Ohio
2024,11,AS,Alaska Airlines Network,DAL,"Dallas, TX: Dallas Love Field",29,8,0.73,0,6.84,0,0.43,0,0,274,70,0,195,0,9,TX,South,West South Central,Texas
2024,11,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",146,16,4.52,0,7.78,0,3.69,0,1,559,184,0,198,0,177,DC,South,South Atlantic,District of Columbia
2024,11,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",165,19,6.3,0,7.11,0,5.6,1,0,940,359,0,292,0,289,CO,West,Mountain,Colorado
2024,11,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",197,63,8.76,0.89,44.64,0,8.71,3,1,2595,346,127,1849,0,273,TX,South,West South Central,Texas
2024,11,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",29,5,3.92,0,0.08,0,1,0,0,320,283,0,4,0,33,MI,Midwest,East North Central,Michigan
2024,11,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",29,3,0,0,0.41,0,2.59,0,0,136,0,0,28,0,108,OR,West,Pacific,Oregon
2024,11,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",301,55,7.01,0,39.59,0,8.4,0,0,3177,295,0,2643,0,239,NJ,Northeast,Mid-Atlantic,New Jersey
2024,11,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",181,39,10.15,0,17.14,0,11.71,1,0,1413,528,0,398,0,487,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",27,2,0.43,0,1.57,0,0,0,0,63,20,0,43,0,0,CA,West,Pacific,California
2024,11,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",74,14,4.35,0,3.75,0,5.9,0,0,797,177,0,98,0,522,FL,South,South Atlantic,Florida
2024,11,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",234,57,19.97,1.96,14.67,0,20.4,0,0,2171,857,180,416,0,718,WA,West,Pacific,Washington
2024,11,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",358,59,16.94,1.11,28.81,0,12.13,1,1,2817,970,47,1032,0,768,HI,West,Pacific,Hawaii
2024,11,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",151,20,2.95,0,6.17,0,10.88,0,0,742,94,0,176,0,472,DC,South,South Atlantic,District of Columbia
2024,11,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",53,16,4.61,0,9.33,0,2.05,0,0,816,209,0,565,0,42,TX,South,West South Central,Texas
2024,11,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",39,1,1,0,0,0,0,0,0,49,49,0,0,0,0,IN,Midwest,East North Central,Indiana
2024,11,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",331,43,13.29,0,18.4,1,10.31,1,0,2105,761,0,882,46,416,NY,Northeast,Mid-Atlantic,New York
2024,11,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",322,38,10.86,0,12.52,0,14.62,3,3,1508,617,0,441,0,450,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",157,20,3.8,0,8.31,0.2,7.7,0,0,962,311,0,264,8,379,HI,West,Pacific,Hawaii
2024,11,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",176,24,10.1,0,6.97,0,6.93,1,0,960,513,0,214,0,233,AK,West,Pacific,Alaska
2024,11,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",445,73,20.4,3.52,26.47,0,22.61,4,1,3180,1049,220,907,0,1004,NV,West,Mountain,Nevada
2024,11,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",712,119,25.86,1.68,58.5,0.46,32.5,4,0,5072,1028,83,1725,11,2225,CA,West,Pacific,California
2024,11,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",77,10,2,0,5,0,3,0,1,309,57,0,150,0,102,HI,West,Pacific,Hawaii
2024,11,AS,Alaska Airlines Network,MCI,"Kansas City, MO: Kansas City International",50,4,2,0,1,0,1,0,0,102,48,0,18,0,36,MO,Midwest,West North Central,Missouri
2024,11,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",190,42,6.23,0,25.78,0,9.99,0,0,1990,745,0,760,0,485,FL,South,South Atlantic,Florida
2024,11,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",47,10,5.86,0,3.26,0,0.88,0,0,635,516,0,98,0,21,FL,South,South Atlantic,Florida
2024,11,AS,Alaska Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",30,2,1.92,0,0.08,0,0,0,0,45,43,0,2,0,0,WI,Midwest,East North Central,Wisconsin
2024,11,AS,Alaska Airlines Network,MSO,"Missoula, MT: Missoula Montana",29,6,2,0,2.5,0,1.5,0,0,121,43,0,49,0,29,MT,West,Mountain,Montana
2024,11,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",59,6,2.74,0,0.66,0,2.6,0,0,286,191,0,17,0,78,MN,Midwest,West North Central,Minnesota
